Review,Classification,Disgust,Disappointment,Sadness,Confusion,Anger,Fear,Indifference,Surprise,Interest,Happiness,Touched,Motivation,Reflective
"I am not a big fan of horror films, and have only seen a handful of them (and none of the ""Halloween""s or ""Friday the Thirteenth""s) - but I can appreciate a frightening horror film not because of gore. And I'm pretty sure this isn't scary.<br /><br /> What's so spooky about a little plastic skull that pops up everywhere? In all of its appearances there are faraway establishing shots, so there's no real surprise in any of this film. (Not that a skull in of itself is that scary anyway, but . . .)<br /><br /> The plot concerns Claus Von Bulow's third cousin (John Hudson), who marries a Donna-reed look-a-like (Peggey Webber, giving one of the worst performances ever) who begins seeing skulls and hearing the mysterious screams of a group of peacocks on her husband's mansion. Did I mention that her husband lost her first wife in a mysterious drowning incident? OOOOH!!!! Wonder who did it!!!!<br /><br /> This is the same old plot about a rich boy trying to kill and/or drive their wife insane. If you want to see a well-done version of this stuff, try ""Reversal of Fortune"". And BTW, Jeremy Irons is one hundred times more talented than John Hudson.<br /><br /> The MSTing was okay but nothing special; paired with the ""Gumby"" short, however, it makes for good viewing.<br /><br /> Two stars for ""The Screaming Skull""; eight stars for the MST3K version.<br /><br /> And now, to paraphrase Mr. Von Bulow himself: ""How bad is this film?"" ""You have no idea!""",negative,0,1,0,0,0,0,0,0,0,0,0,0,0
"I was really horrified by this eerie movie. What an unusual dark atmosphere. And such a creepy musical score. Really promising! Indeed, after ten minutes you really start sweating, and feeling uncomfortable, for you start fearing the worst. This movie has the atmosphere of a true nightmare, and what's worse-it all comes out. For one hour and a half I have been trying to fight complete boredom and falling asleep, but the monstrous soundtrack kept me awake. Nuit Noire is a truly horrifying picture - for your eyes, your ears, your intelligence, and most of all: your wallet, since the thought of spending precious money on a movie ticket for this cheap amateuristic homevideo is the biggest horror of all.",negative,0,1,0,0,0,0,0,0,0,0,0,0,0
"Some films manage to survive almost on originality alone - ""Wonderland"" is certainly one of those films. The script manages to throw everything into a near-fever pitch, but without making it incoherent. The speed of this thriller is not to chosen to cover up a weak script, but rather to accurately reflect the drug-addled reality.<br /><br />As director, James Cox as a very peculiar way of working his actors. Most of the characters are perpetually on edge, and often because they're rather quite ugly personalities. Val Kilmer has described John Holmes to be a hustler, able to manipulate and control. No offense to Kilmer, but his version of Holmes seems only able to control the drastically weak-minded. Nonetheless, it's a stunning performance. Comparing this to Kilmer's more 'Hollywood' roles like in ""The Saint"" it seems to prove he is far more at home in gritty indie flicks.<br /><br />The actors are the main force holding all together. There are various little performances that stand out - especially the women. Carrie Fisher, Kate Bosworth, and Lisa Kudrow all have limited screen time next to their male counterparts, but they are all fantastic. Aside from Kilmer, Ted Levine and Dylan McDermott give a weird, stunning energy to their roles.<br /><br />I originally put off watching ""Wonderland"" because I assumed it was a film about a porn actor, in the strictest sense. Yes, the story revolves around John Holmes, but it has literally nothing to do with his professional career. Basically, this film is a murder mystery, and as such - it's excellent.<br /><br />RATING: 7.5 out of 10",positive,0,0,0,0,0,0,0,0,1,0,0,0,0
"When I first tuned in on this morning news, I thought, ""wow, finally, some entertainment."" It was slightly amusing for a week or so... But we have to face it, these news reporters (if one can even call them that) have WAY TOO MUCH ""playing around"" time.<br /><br />At first, I thought Jillian was a breathe of fresh air. But seriously, this woman has got not the least bit of journalist in her. She is very unprofessional. She keeps on interrupting Steve when he starts informing the viewers about a certain news report. It's just really become annoying to the point that I can't watch it anymore.<br /><br />Jillian is NOT a good journalist. Hell, she's more of a celebrity who loves being a celebrity. Hence, she instantly transforms into a celebrity around celebrities whom she's supposed to be interviewing. She's not very professional and quite possibly perceives her relationship with celebrities more important than being a rightfully insatiable journalist- and that's all I can say about her.<br /><br />Also (disappointingly), this show has more entertainment news than necessary news reports about the world, the government, the US, or something that will benefit and/or serve the public's best interest. They're too focus on sensationalism that everything they talk about comes off as a commercial product. On the other hand, their field reporters are interestingly tolerable...<br /><br />I believe ""Good Day LA"" is for young teenagers and celebrities, and it is definitely not for people who actually CARE about the news.<br /><br />SIDE NOTE: (I'd really rather watch KTLA. However, they try so hard to be entertaining sometimes. They're still a bit dull though. Oh well, I'll stick to NBC's ""Today."" ABC's ""Good Morning America"" is also okay... as long as Diane Sawyer doesn't become way too serious.)",negative,0,1,0,0,0,0,0,0,0,0,0,0,0
"They should have called this movie: ""Adopted Mouse Brother That is Slightly Inspired by Someone's Vague Recollection of Stuart Little Who Just Kind of Skimmed the Book a Little, But Mostly Just Remembered the Cover"" If it wasn't so misleading I'd give it a better review.<br /><br />But seriously people, do your kids a favor and have them read the book. They might actually learn something instead of having their mind numbed by what we all know as Hollywood film.<br /><br />The book Stuart little isn't about a mouse, it's about a person who happens to be very small and mouse-like. He's born to his parents, not adopted. The book is about his life and his eventual departure from home and the journey he embarks on. There is a cat named Snowball who thinks he's food and wants to eat him, but Snowball can't talk. <br /><br />In the movie they screw all of that up. I think the only things that they kept from the book were the boat race and the names.",negative,0,1,0,0,0,0,0,0,0,0,0,0,0
"supposedly based on the life of Domino Harvey a model turned bounty hunter. I'd say 95 % is fabricated. I always keep an open mind when it comes to movies, however, this movie lost its chances when it became apparent it had narration throughout the film, something i can't stand, and to top it off, the heroine of the story is so hateful and depicted as an arrogant b!ch I just wanted it to end with her being shot in the head. it's too incoherent, too flashy and way too boring, it's a who gives a crap kinda story, and i really think that big time directors need to make movies based on their own or a writer's own imagination not something based on some ignorant snobby brat's life.",negative,1,0,0,0,1,0,0,0,0,0,0,0,0
"Brokedown Palace is the story of two best friends, Alice and Darlene, who go on a spontaneous trip to Thailand and wind up in prison after being caught with planted drugs in their luggage. In this way, the movie had the potential to turn into a serious and moving film, such as ""Return to Paradise"", but instead, the movie chose to focus little on the girls' situation and more on their friendship.<br /><br />Claire Danes and Kate Beckinsale both turn in excellent performances, and the movie is much more about the interplay between them - the suspicion, the jealousy, the questioning and testing of their friendship and ultimately the sacrifices made in the name of friendship. This movie chooses not to delve too deeply into politics or even into the harshness of prison life (which is a bit glossed over), and focuses more on these friendship issues.<br /><br />There were some plot holes here, and some parts that just didn't seem believable or realistic. We didn't feel the real fear or hopelessness of their situation as well as we might have. And we get very little feeling of life outside the prison walls, with Bill Pullman playing the supposedly sleazy lawyer who actually turns out to have a heart of gold. In short, this should, by all rights, have been a much darker movie than it was.<br /><br />But overall, I enjoyed it. The acting was good, the soundtrack was perfect, and the storyline had enough twists and turns to stay interesting. Worth seeing.",positive,0,0,0,0,0,0,0,0,1,1,0,0,0
"Diane Keaton has played a few ""heavy"" parts in her many years on the big screen but she's mostly known for the ""light and fluffy"" stuff with Woody Allen, such as Annie Hall. She deserves an Oscar for best actress in a drama for this effort and it doesn't really matter what the competition was the year it was first shown. Try and find a scene in which she doesn't appear. And it was all heavy drama, exhausting in its pace and retakes, action, all at full speed. The make-up made her as young as possible and she fit the 30s age category even in close-ups, but she was playing half her age and at a very fast pace. The movie, overall was fairly well done, staged and shot well with a strong supporting cast but Keaton carried the load.",positive,0,0,0,0,0,0,0,0,0,1,0,0,0
"Filmfour are going to have to do a lot better than this little snot of a film if they're going to get the right sort of reputation for themselves.<br /><br />This film is set in Glasgow (although only a couple of secondary characters have anything approaching a Scottish accent). The premise, about people who's lives are going nowhere, who all meet up in the same cafe in the early hours of the morning as they have night jobs, COULD have made for a really funny, insightful, quirky, cultish film. Instead we have a group of self-obsessed saddos and a plot which has been so done to bits I'm suprised it hasn't been banned. X and Y are friends. X is sleeping with Z. Y sleeps with Z as well. Oh you figure it out.<br /><br />A total waste of time. Painful dialogue - it sounded like something that a group of 16 year olds would have written for a GCSE drama project. The female character was completely superfluous - just written in as a token female in the hope that women would be cajoled into seeing it.<br /><br />If you're the sort of thicko lad who laughs at beer adverts and can usually be found wandering round in packs shouting on Saturday nights in nondescript town centres then you will love this film and find it ""a right laff"". Everyone else, run, don't walk away from this sorry little misfit.<br /><br />And one question, when the group left the ""boring"" seaside town (Saltcoats incidentally although they changed the name on the film), to go back to Glasgow, WHY did they do it via the Forton motorway services at LANCASTER which is in England?",negative,0,1,0,0,0,0,0,0,0,0,0,0,0
"I've been scolded and scorned by fellow Christians for stating my disappointment with this movie. I get hounded by statements like these: ""I can't believe you didn't like it! It was made totally by Christians!"" ""Everyone donated their time and no one was paid for the movie! It was made by a church and not Hollywood. We should spend our money on movies like this! They only used $100,000 to make the film."" ""This is by a real church and Christian school in Georgia! A preacher wrote and directed it."" So, apparently, the reason I should love this movie is simply because of the way it was made and the minimum amount of money used to make it and that is was made by Christians. That is all that is needed for me to love the movie.<br /><br />Look, I got the movie without knowing ANYTHING about the background of the film. I had never heard of it and had no idea - other than football - what it was about. I watched it like I watch any other movie and was disappointed. I was disappointed in the lousy editing and lame script. I was VERY disappointed on the resolution after the climax. Don't worry. There have been other cheap movies and other EXPENSIVELY made movies that have earned less respect from me. It isn't about the making of the movie. It is the end product.<br /><br />The writer acknowledges that God doesn't say ""yes"" to everything we pray for in the way we want, but he wanted to show by having faith, God changes our lives. That is true. However, God can change our lives and we're still infertile. God can change our lives and we don't get a raise from our job. God can change our lives and our car is still an old jalopy. God can change our lives and our house is still stinky. Why didn't he portray that in the movie? Others voiced their concern to the writer/director over the matter, but apparently, he was defensive.<br /><br />I did not think the acting was horrible nor many of the landscape shots. I like the idea of going to God and recognizing His awesome power and our weakness.<br /><br />The writing and directing were very weak. It is easy to distinguish this because many of the characters have no development. All we really get from the coach's wife is she is not pregnant (well, until the end of the movie). It seems as if there was only ball player that had the potential to have an interesting character and that was chopped to bits into ""I have a cripple father and I can't play football well, but I'll kick the winning field goal even though I've never kicked a real field goal before."" Another problem was the Christian school itself. Umm, I have worked for two Christian schools, went to one myself, and have had many nieces and nephews in other Christian schools. All in all, I've had some pretty close connections with about ten different ones. NONE of the problems that I have seen in ALL of these schools were addressed. I saw this as totally surreal in the movie about their school and wished they had shown the human factor. It would have been nice to see a dose of reality and how God can work.<br /><br />I will close by stating that every work - either written or drawn or played on an instrument - shares the artist's world view. The world view that was shown to me in this movie consists of ""People who pray the right way win ball games, get new cars, conceive when they couldn't, get a raise, and get their house fixed - all within a short time span."" I know. I should LOVE the movie simply due to the sincerity of the people who made it. I think I should love the movie because it was well done and for no other reason.",negative,0,1,1,0,0,0,0,0,0,0,0,0,0
"The worst, and chock full of people who really ought to know better, (the cast have six Oscars between them). It's set in 'contemporary' Africa, (it was made in 1979), and is about the slave trade. It's appallingly scripted and acted, (Michael Caine, Peter Ustinov and William Holden reach a career low in this one), and completely lacks excitement never mind any moral focus. It's also ludicrously plotted. You don't for a minute believe that any of the characters would behave in the way they do under these circumstances. Richard Fleischer directs but you get the impression it was over the telephone. This is as bad as it gets.",negative,0,1,0,0,0,0,0,0,0,0,0,0,0
"Well, my goodness, am I disappointed. When I first heard news of a remake of Robert Wise's 1963 film, ""The Haunting"", I had a fear that it would be ruined by an abundance of summer-movie sized visual effects. But, deep down, I had faith. Surely, with such a talented cast intact...De Bont and company will not ruin a film, who's original was a fantastic and frightening movie that understood the delicate art of subtlety. Well, subtlety, where are you now!!?? My fears have manifested...a promising movie has gone wrong. Yes, Eugenio Zannetti's production design is jaw-dropping; the movie is wonderfully photographed; and composer Jerry Goldsmith can never EVER do wrong. But, the script puts it's fine actors to the test..asking them to deliver the kind of stilted dialogue that is only spoken in movies. In the end, the always wonderful Lili Taylor is the only performer to escape with some dignity...and that's just barely. But, the crime of all crimes is that the horror is shown to us. We can no longer use our imaginations, feel that horrible dread of fear of the unknown. No, we get some visual effects to SHOW US what we're supposed to be afraid of...and you know what? As wonderfully realized as they are...the visual effects come off as sort of silly. And the climax is a phantasmogoric mess...but things had gone terribly wrong long before that. <br /><br />Everything in The Haunting is overdone and overblown. I'm afraid there are no real thrills or creaks in this old haunted house monstrosity...only groans. Check out the original instead.<br /><br />",negative,0,1,0,0,0,0,0,0,0,0,0,0,0
Red Rock West is one of those rare films that keeps you guessing the entire time as to what will happen next. Nicolas Cage is mistaken for a contract killer as he enters a small town trying to find work. Dennis Hopper is the bad guy and no one plays them better. Look for a brief appearance by country singing star Dwight Yoakam. This is a serious drama most of the time but there are some lighter moments. What matters is that you will enjoy this low budget but high quality effort!,positive,0,0,0,0,0,0,0,0,0,1,0,0,0
"The best martial arts movie ever made. This one movie is better than anything Bruce Lee ever did. A classic with a thoroughly entertaining and brutal climax. Jackie Chan is the king of martial arts movies and the true king of kung fu.It's a great pity that whilst Bruce Lee had been so overrated, it took Jackie Chan an eternity to become popular in Europe and America. Jackie rules!!!!",positive,0,0,0,0,0,0,0,0,1,1,0,0,0
"I ran across this movie on the tv and could not turn it off. Peter Sellers plays an unlikable fellow who falls for an extremely warm and cute Goldie Hawn (who wouldn't?). The way that Goldie's character holds herself from the beginning of the movie to the end is untraditional even today. This movie gave me a different angle into human relations and also I found it very funny. Peter Sellers role was a difficult sell, but I think he pulls it off well.",positive,0,0,0,0,0,0,0,0,1,1,0,0,0
"After hitting the viewers with three very different episodes right off the bat, Serling continued to go about introducing viewers to 'The Twilight Zone' in a very strange way by scheduling one the series biggest growers as the fourth episode. 'The Sixteen-Millimeter Shrine' is one of the more understated episodes, focusing on an aging movie star's inability to cope with the changing times and only introducing a supernatural element in the closing minutes. Because of this approach, the episode is under whelming at first but subsequent viewings reveal it to be a thoroughly classy and beautifully written short story.<br /><br />Both the leads, Ida Lupino as Barbara Jean Trent and Martin Balsam as her frustrated but caring agent, shine in their performances. The main problem with the episode is that the supposedly 25 year old footage of the actress is unconvincing. Lupino looks identical when playing the young Trent as she does when playing the middle aged Trent and this diminishes the tragedy of the situation significantly. Fortunately, Lupino acts her socks off in convincing us of her desperation to return to the past. It's a situation most can sympathise with, and yet Trent is far from a sympathetic character. She is a prima-donna who gives little thought to the feelings of those around her, such as the disastrously withered co-star who she tactlessly belittles because he reminds her of just how long ago her glory days were. It is somewhat surprising, then, that she is rewarded with a happy ending. It is clear what is going to happen from the moment we see the huge projection screen and it is cleverly pre-empted in the opening moments when Trent scares her maid by stepping out from behind the screen. What is not clear at the beginning, however, is whether being sucked into the projector will prove a reward or a harsh lesson in appreciating what we have and living in the moment. As it turns out, Trent is allowed to return to the past she longed for, a testament to how strong the wishful thinking of humans can be.<br /><br />'The Sixteen-Millimeter Shrine' gets better with each viewing. The top notch writing and acting combine to create a short play of enormous power which reflects the nature of humans to long for the past, even though we can never return. Except in the Twilight Zone.",positive,0,0,0,0,0,0,0,1,1,0,0,0,0
"I like the movie. Twisted Desire had Jeremy Jordan,one of my favorite and one of the cutest actors ever. Melissa Joan Hart is a good actress. I've seen most of her movies but all of Jeremy Jordan's. The thing i dislike about Twisted Desire is when ""Nick"" gets arrested and ""Jennifer"" rats him out. Twisted Desire is my second favorite movie. My first is The Goonies. But i still love Jeremy Jordan.",positive,0,0,0,0,0,0,0,0,0,1,0,0,0
"I went to see this film with fairly low expectations, figuring it would be a nice piece of fluff. Sadly, it wasn't even that. I could barely sit through the film without wanting to walk out. I went with my two kids (ages 10 and 13) and even they kept asking, ""How much longer?"" After lasting until the end, I just kept wondering who would approve this script. Even the reliable Fred Willard couldn't save the trite dialogue, the state jokes, and the banal plot. I'd suggest that whoever wrote and directed this movie (I use the term loosely) should take an online screen writing class or drop by their local community college for a film class. At the least, there are many books on directing, screen writing, and producing movies that would teach them something about structure, plot, dialogue and pacing.",negative,0,1,0,0,0,0,0,0,0,0,0,0,0
"This movie is Great! It touched my stone cold heart. I couldn't relate about the racial discrimination that Antwone has experienced because I'm living in my own country. I guess it is really hard to be discriminated.<br /><br />We watched this film in our sociology class in New Era University,and I didn't knew that It was a true story, I thought it was just created by an intellectual who want to bring a fresh air in the industry. It is very good.<br /><br />The part that shocked me was when Nadine abused Antwone (who was just six) sexually. If I were on his shoes, I could have jumped a ten-story high building. I salute him for he being so strong!<br /><br />The scene that touched me here is when Antwone finally saw his mother Eva face to face. He did not bitched her or whatever,instead he told her about the achievements that he got within the long years that they have been separated. (I think I'll do that when I get the chance of tracing my roots.)",positive,0,0,0,0,0,0,0,1,0,0,1,0,1
"For long time I haven't seen such a good fantasy movie, magic fights here are even better than in LOTR, even considering that it's a 1987 movie and haven't computer special effects. This movie have good plot, good acting and interesting ideas. Recommend everybody to see it.",positive,0,0,0,0,0,0,0,0,0,1,0,0,0
"I have read over 100 of the Nancy Drew books, and if you are not bright enough to catch on yet, Nancy Drew the movie was of a YOUNGER Nancy Drew, not the 18-year-old that doesn't go to school that all of the books are about. This was when she was sixteen. So naturally, she would of not as been as smart as the one in the book considering she is only in the 10th grade. Other than that, I thought the movie was very cute. It was clean and appropriate for everyone. It was funny at times. I thought Emma Roberts did a great job. She was articulate, in character, and cute. I liked the awkwardness that Nancy and Ned had around each other because they obviously were not old enough to be in a serious relationship like they have in the books. It was a cute, PG movie that I throughly enjoyed because I, unlike most people my age, enjoy movies without sex, drugs, or profanity.",positive,0,0,0,0,0,0,0,0,0,1,0,0,1
"I kind of feel like a genius; I feel like I'm the only one who saw through this fake film. I watched it three times, once with commentary, and I found myself getting annoyed at all the close-ups, all the times the screen just blacks out, and worst of all, I feel the film never really resolves anything. Yes, the priest dies, but he didn't really seem at peace with the town that gave him so much grief, or with himself. That and he was an idiot. If it weren't for the commentary by Peter Cowie which explained not only the movie but the book it came from, I wouldn't have been able to stomach it at all. I enjoy French movies, but this is one that was completely absurd.<br /><br />Diary of a Country Priest is filmed in beautiful black and white photography but, that alone cannot save this deadly dull tripe. Scene after scene of extreme close-ups where characters don't say anything until the camera cuts away and goes to a black out do NOT make an interesting or relevant story. How this film ever became a classic is mind boggling: it reminds me more of The Emperor's New Clothes.<br /><br />Yes, Claude Laydu's performance is heartfelt and thought provoking, if you are a sadist, but this film left me feeling empty because overall it is a weak impression of the Catholic priesthood, which is an ignoble and inglorious institution of corruption. The young priest's triumph over the countess's pride is a weak scene but 90% of the film will drag you down with its dreary introspection and window into the young priest's melancholy thoughts. This priest doesn't come across so much as being humble as he does just plain pitiful.<br /><br />Being that I don't speak or understand French I was looking forward to doing the English SUBTITLE thing to help understand the film. Well, the English SUBTITLE is at times impossible to view/read and the text rolls by so quickly that there was much I could not read (and I am not a particularly slow reader - I just finished Dostoyevsky in 3 days). <br /><br />I really wanted to like this film . I try out everything ""chosen"" by the Criterion Collection, and yet can not see why in many ways this one merits some sort of critical nod. However, I sat through this entire two hour film yearning to feel some sort of empathy for the main character, and it never materialized. He just seemed like a victim rather than a fighter. And for that, I say it stunk.",negative,1,1,0,0,0,0,0,0,0,0,0,0,0
"The idea is nice. Bringing so many stars in one movie is great. But.... too many stories, too short and lacking really any sense. No connection between the scenes. There were some 3-4 brilliant stories... but these were out of 18. The frame reminded me of ""All the invisible children"" - a movie which I liked a lot. Compared to it, however, ""Paris Je T'Aime"" lacks the intriguing short story, which develops - starts and has its end. And it lacks the topic connecting all those - children. I do not find Paris enough of a topic to connect 18 short sketches together.Perhaps for people who know Paris it is interesting. Otherwise, I wouldn't recommend it...",negative,0,1,0,0,0,0,0,0,1,0,0,0,0
"This movie is great. Simply. It is rare that you find a comedy with levels, and this is a bloody good example of such. When I saw this movie first, as the credit rolled, a friend and I looked to one another and asked... 'did you just catch that?' For those doubters, look at the levels. See the comparisons between Vick and the people in the club, the DNA! See the diverse characters, each jostling for position, and if you see nothing else, see the connection between the cure of Vick and the path through the film. IT'S ALL IN VICK'S HEAD! The opening line about Vick's world. The closing scene with the camera going into Vick's head, and inside, a whole universe! Thoroughly quotable, wonderful cartoon gangsters, beautiful, beautiful, beautiful!",positive,0,0,0,0,0,0,0,0,1,1,0,0,0
"This movie which was released directly on video should carry a warning label that it is dangerous to human health and may subject the viewer to terminal boredom. It is yet another thinly veiled, evangalizing ""rapture"" religious movie with the good guys (the believers) suddenly vanishing and the bad guys (the non-believers)left behind. It's an interesting concept, especially since we see it happen on a flight captained by a non-believer who is having a sinful affair with a stewardess aboard (needless to say that sinner doesn't disappear either!). Unhappily, with all the pilots being non-believers, the plane did not crash or the movie would have been mercifully over. Though this could have be interesting without the heavy religious browbeating, as a whole the plodding movie makes one gag, the acting is horrible and the obviously computer-generated simulations are very fake looking. Plus it's yet another movie shot in Canada that purports to be New York City. Spare me...I'll just read the Bible.",negative,0,1,0,0,0,0,0,0,0,0,0,0,0
"The screenwriter poorly attempted to re-create the ""Exorcist'. But put in some blah-blah love story that makes you sick instead of keeping you engaged. There is no substance whatsoever in this entire film. It had the potential of being something special but blows it by showing a bunch of people yack about things nobody cares about. Extremely boring, I wanted to leave the theater when I saw this but the dumb movie tickets were expensive so I had to withstand the dreary torture which felt like it lasted forever. Nothing on screen connected relevance back to whatever the characters were talking about.<br /><br />They use computer graphics in here that instead of wowing me (as it intended, I hate CGI) just ruined the movie even more. Some people say this movie did horrible in the movie theaters because of how ""thought-provoking"" and ""slow-paced-without-action-because it's an intelligent film"" it was. What is so intelligent or thought provoking when the story is basically about pretty boy Heath Ledger as a priest who has a love interest and disobeys his religion? Seems like an uninspired concept. Oh and there's some mumbo jumbo about the ""sin-eater"" (movie was originally going to be titled ""sin-eater""). Lame concept but the movie took the ""sin-eater"" thing too seriously, making the movie become pathetic and delusional about how dark and intelligent it was. Yeah, I know there were really sin-eaters in the medieval times but this movie just makes it sound cheesy.<br /><br />Nothing in the movie was executed right and I forget why I even bothered to see this movie. If you want horror films that actually have depth, watch Rosemary's Baby, The Tenant, Naked Blood, Society, Cannibal Holocaust, Pin, Exorcist, Omen, or any of the Romero ""Dead Trilogy"" films. Nonsense dialogue does not equate to intelligence people, mainstream movie fans think that though (same kind of people that think a ridiculous movie like Hulk is a cinematic masterpiece). If you want mind-numbingly boring horror, watch the Order. This movie makes church seem like a roller coaster ride.",negative,0,1,0,0,0,0,0,0,0,0,0,0,0
"This is one of the first and best Columbos, starring Robert Culp and Ray Milland. Robert Culp appeared on another Columbo, as did several other villains, including Patrick McGoohan, William Shatner, and Jack Cassidy. Ray Milland also made a later appearance.<br /><br />In this one, Ray Milland is convinced his beautiful wife, played by Patricia Crowley, is having an affair, so he hires Culp to investigate. Culp has a blackmailing business on the side, so he gives Milland a fake report and threatens Crowley with the real one if she doesn't pay up. They get into a huge fight in Culp's home, and she winds up murdered. Enter Columbo.<br /><br />Culp does everything he can to get Columbo off the case, including offering him a job, but Columbo is on to him from the beginning.<br /><br />Excellent episode.",positive,0,0,0,0,0,0,0,0,1,1,0,0,0
"Eye in the Labyrinth is not your average Giallo...and to be honest, I'm not really sure that it really is a Giallo; but Giallo or not, despite some problems, this is certainly a very interesting little film. I'm hesitant to call it a Giallo because the film doesn't feature most of the things that make these films what they are; but many genre entries break the mould, and this would seem to be one of them. The film doesn't feature any brutal murders as many Giallo's do, but this is made up for with a surreal atmosphere and a plot just about confusing enough to remain interesting for the duration. The plot seems simple enough in that it focuses on a doctor who is murdered by Julie, his patient who, for some reason, she sees him as her lover and father and is offended when he walks out on her. We then relocate to a big house lived in by a number of people, but nothing is really what it seems as there are a number of secrets surrounding various events that happened before Julie's arrival...<br /><br />The film seems to be professing something about how the mind is like a labyrinth. This never really comes off, and I preferred to just sit back and enjoy what was going on rather than worrying about what point (if any) the film is trying to make. Eye in the Labyrinth is directed by Mario Caiano, the director behind the excellent Night of the Doomed some years earlier. He doesn't create the atmosphere as well in this film as he did in the earlier one; but the surreal aspects of the story come off well, and the mystery is always kept up which stops the film from becoming boring. The film stars Rosemary Dexter, who provides eye candy throughout and also delivers a good performance. Most of the rest of the cast aren't really worth mentioning, with the exceptions of Adolfo Celi, who is good as the villain of the piece and Alida Valli, whom cult fans will remember from a whole host of excellent cult flicks. The film does explain itself at the end; which is lucky as I'm sure I'm not the only viewer who was more than a little confused by then! Overall, this may not be classic stuff; but its good enough and worth seeing.",positive,0,0,0,1,0,0,0,0,0,1,0,0,1
"The cinematic interests in the British monarchy continues with The Young Victoria (1837 to 1901), after having seen in recent years, the efforts with Keira Knightley's The Duchess, Cate Blanchett's Elizabeth films, and Scarlett Johansson and Natalie Portman's take on the Boleyn sisters with The Other Boleyn Girl. More contemporary stories would include Helen Mirren's award winning portrayal of The Queen on the current reign of Queen Elizabeth II at the turn of Princess Diana's death.<br /><br />Each of the films mentioned featured stunning actresses with acting gravitas (ok, so some may dispute Johansson) or were the flavour of their moment, and each film had a definitive moment in their historical character's legacy that it becomes a no brainer to have those events featured, and in fact Elizabeth had enough to span two films. However, The Young Victoria, as the title already suggests, is a lite-version of the young queen's life, and if you're looking for that definitive event, or the staple political intrigue that plague all royal households and their dealings with shady, self-serving politicians, unfortunately there's nothing of depth here.<br /><br />That's not to say The Young Victoria is without. Directed by Canadian Jean-Marc Vallee (best known for CRAZY) and written by Julian Fellowes, this film chronicles in very plain terms, ,the life and times of Victoria (Emily Blunt, soon becoming the new It girl) when she was a child, the troubles she faced before Coronation such as the eagerness of her mom The Duchess of Kent (Miranda Richardson) and her adviser Sir John Conroy (Mark Strong) to appoint themselves as joint-Regent to her throne, as already planned for by reigning King William (Jim Broadbent). As if that wasn't enough, the political power play enters the picture with Lord Melbourne (Paul Bettany) being a Prime Minister-in-waiting trying to gain the trust of the new Queen, and subtly plants his own trusted allies into positions within the palace. On one hand you'd understand the need for a young, and new Queen to have trusted people in key positions, but on the other, are they really acting in her interests, or in the interests of others?<br /><br />Even this angle of intrigue creeps into her romantic story with Prince Albert (Rupert Friend), where their relationship forms the bulk of the second half of the film, and pretty much everything already included in the trailers. For both, they've been brought up under the influence of others, and told each step of the way exactly what to do. Even their union may seem like a firm registration of an alliance, if not for both lovers recognizing their common need to establish their own grounding, and to do so with the help of each other. Instead of being pawns, there's this constant search and probing of opportunities to break out of stifling, and at times absurd, rules and regulations. Trust also becomes a much valued commodity, and loyalty too can be traded for wanting to set the slate clean.<br /><br />However, all these themes become but a breeze through the narrative, from childhood to romance, marriage and children. In fact, there's so much fast-forwarding here, especially the last few minutes filled with inter-titles, that it actually leaves the audience wanting for more, and room of course for another movie, which I suspect would probably not see the light of day, but perhaps a television series might pick up on the film's response, and come out with a mini-series or such. It's a pity that all the effort here in ensuring the gorgeous costumes, sets and art direction would be confined to a film that's quite lightweight in theme and brief mention of issues, that they don't really challenge the protagonists in order to allow for some overcoming of character-defining adversary.<br /><br />With its star-studded cast, one would expect more, but one would be left wanting more instead. Recommended for those who are ever curious about Kings and Queens in the British Monarchy, only as a complement to other more engaging stories available in the other films already mentioned.",positive,0,1,0,0,0,0,0,0,1,0,0,0,1
"It seems that several of the people who have reviewed this movie only watched it in the first place because it was filmed near where they live. How's that for a ringing endorsement? If this movie was filmed near where I lived I wouldn't be mentioning it in my review. It is horrid! Several reviews state that this film is a spoof or tongue-in-cheek horror movie, it is neither. It is sad to see this film reviewed as a comedy as that makes it not only a bad attempt at a horror film but as a comedy as well. I did laugh though, at how unbelievably bad the film was.<br /><br />This movie has 2 good things going for it, the mask and the weapon of choice, unfortunately it would have been more interesting watching an hour and a half of the mask and weapon laying on a table then watching this garbage. The social commentary behind the film is also laughable, juvenile and stupid. Don't bother with this movie, you've already wasted time reading this review don't waste anymore on this movie. Arrggghhh! It's infuriating that movies like this even get made. I was expecting the entire cast a crew to be credited to Alan Smithee, a name used when a person, usually a director, doesn't want to be credited with a movie because it's so bad.<br /><br />There is nothing redeeming in this movie, I spent $1.19 on the rental and feel I was ripped off. Avoid. 1 out of 10",negative,1,1,0,0,1,0,0,0,0,0,0,0,0
