review,classification,Disgust,Disappointment,Sadness,Confusion,Anger,Fear,Indifference,Surprise,Interest,Happiness,Touched,Motivation,Reflective
"Waiting to go inside the theathre with tickets in my hand, I expected an interesting sci-fi fantasy movie which could finally feed my appetite of movies regarding robot-technology, instead I went disappointed by each aspect of it, once more proving that stunning special effects can't help a boring plot, which by my opinion was the worse in this year. Acting in this movie also dissatisfied me, Will Smith didn't show anything new in this movie, yet I never saw his acting to change since ""Men In Black"" which was his only success by my opinion. He had to retire since than, not spoiling his name with titles like ""I,Robot"" and ""Men In Black 2"". 4/10",negative,1,1,1,0,1,0,1,0,0,0,0,0,0
"This movie is a mess, but at least it's not pretentious. The box art for the video markets it as a ""fun throwback"" to 1950s giant bug movies. In reality, it's a transparent bargain basement ripoff of ""Aliens"".<br /><br />The producers clearly wanted to make an ""ALIEN"" picture, but they mustn't have had much money. In fact, it doesn't look like they had ANY money, really. I hope everyone got paid who worked on this thing.<br /><br />The basic plot is retained--group of people isolated with murderous insectoid creature--and an earthbound location is inserted for budgetary reasons, I presume. Instead of setting the film in space, where no one can hear you scream, they set the film in a hospital, where everyone can see your budget laid bare. The amusing thing about ""Blue Monkey"" (and there is only one thing amusing about it) is, the filmmakers didn't abandon the ""ALIEN"" aesthetics. Even though we're in a hospital, we still have an improbably cavernous annex where science fiction experiments are being conducted, in this case the venerable ""growth hormone"" plot device. The annex also doubles as a boiler room (or something), so we can have an explanation for the monster seeking out the warmth. The boiler room is so large that it is laced with multi-leveled steel catwalks, perfect for allowing slime to drip down between the slats.<br /><br />The idea is that a man working in a greenhouse is attacked by a drooping flower from a rare imported plant that grows in an exotic location. He touches it and says ""Ow"", so we know he's been hurt. The cut on his finger causes him to lapse into unconsciousness in a matter of minutes, and at the hospital he gives birth to a white worm through his mouth (I guess in an ""ALIEN"" picture this would be called the ""mouthburster""?). The worm is isolated, but some naughty little kids (leukemia patients) sneak up on it and ""accidentally"" give it some experimental growth hormone. You know everyone's in trouble when some fornicating hospital staff workers are attacked by a camera on a crane, and pretty soon a maintenance man finds some obligatory cocoons, right before he's grabbed by a pair of semi-convincing insectoid arms. The rest of the movie is dominated by the semi-offscreen monster, semi-obscured by the semi-darkness.<br /><br />Which brings us back to ""ALIEN"". How, you ask, can a movie set in a hospital incorporate all those flashing strobe lights that are always in the ""ALIEN"" movies? No problem...a power outage (or something) causes the electrical system to go awry, which apparently causes strobe lights to blossom in every room of the hospital and flicker constantly throughout the movie. This doubles as a convenient cloak for the less-than-special effects (although the bugs are pretty neat looking, they don't move too well, and the baby bug looks charmingly like a Cootie toy).<br /><br />OK, so what ""ALIEN"" bases haven't we covered...OH, water dripping down the walls! Check...we'll divide the massive hospital into two parts, then send some of the characters through the damp, drippy basement to get to the other side. Problem solved, we now have the opportunity for numerous ""foreboding tunnel"" shots. And don't forget the fog...well, you never really need an excuse for this in horror movies, do you? OK, maybe inside of a hospital you do, so we'll create smoke by having lots of things spark & burn.<br /><br />I haven't said anything about the negligible acting, not that the actors are given any kind of script to follow. I take it ""Blue Monkey"" was supposed to be lighthearted and fun, and if so then it is a nice try, but the pieces don't come together and the movie ends up being a real drag. See a film called ""Return of the Aliens: The Deadly Spawn"" if you want to see a film of this type that gets it right, with even less money and even more marginal acting talent. This one falls flat on its ALIEN.",negative,1,1,1,0,1,0,1,0,0,0,0,0,0
"Having read many of the other reviews for this film on the IMDb there is ostensibly a consensus amongst purists that this film is nothing like the books upon which it is based. Upon this point I cannot comment, having never actually read any of the protagonists adventures previously. However, what I can say with certainty, is that it strikes me that many of the said reviewers must have surely undergone a sense of humour bypass; Let's be honest here - this film is just so much fun!<br /><br />OK_?.so I must concede the point that the film apparently is not representative of the character/s but let's put this into a clear perspective_?.do the same individuals who are carping on about this film also bemoan the fact that the classic 1960's Batman series does not remain faithful to the original DC comic book character? Or perhaps is there STILL unrest in same persons that the 1980 film version of Flash Gordon was too much of a departure from the original series?<br /><br />The point is, yes this film is incredibly camp but that's precisely its charm!<br /><br />Former Tarzan, Ron Ely plays the eponymous hero in this (and bears more than a passing resemblance to Gary Busey to boot!) and is backed up by a great supporting cast who all look to be having a ball with their respective roles. Also look out for a very brief but highly welcome appearance by horror movie favourite Michael Berryman.<br /><br />Best scene? Far too many to choose from but check out the hilarious facial expressions adopted by the waiter when Savage and his men commit the ultimate faux pas of ordering coke, lemonade and milk at a formal occasion! Also the often noted scene near the end of the film wherein Savage tackles his nemesis Captain Seas utilising various martial arts disciplines which are labelled on screen! _?Priceless!<br /><br />Simply put, the film doesn't take itself at all seriously and is all the more fun for it. Great fun from start to finish! (and you'll be singing the John Phillip Sousa adapted theme song for days afterwards guaranteed!)",positive,0,0,0,0,0,0,1,1,1,1,0,0,1
"I should have never watched this movie. The style of filming may be considered artsy to some, but it is considered migraine-inducing to me. I think it may have had an interesting plot, but since I couldn't watch it for long stretches at a time I missed a lot. The flickering pictures and stop motion filming branded my brain. I stopped watching mid way through and won't be back for a second try. I suppose if I were home alone in my own lighthouse some dark and stormy evening, this might be just the ticket... PS Not sure if the lighthouse/ film style thing can be considered a spoiler, but I don't want to be blacklisted on my first review ;)",negative,0,1,1,1,1,0,1,0,0,0,0,0,0
"Yeah, stupidity! I just finish watching and I still have bad taste in my mouth. Too much colors, too much unnecessary ""addons"" to a story, too much stupid characters (I presume they wanted to achieve comic relief, but I only wanted to cry)... too much of everything. Shame to spoil one of divine stories from ""Arabian Nights"" like this. Childish, naive (both on a bad way) and with lot of magic-breaking mistakes, I don't think this could keep a child of five for more then ten minutes. Princess is lovely, but should be tongueless, cause actress don't know how to carry a role. Rest of the cast is even worse...our ""bad guy"" is REALLY bad. Shame that the ""good guy"" is not better. Only light in this dark is, of course, David Carradine, who goes unfortunately deeply down under his level with this, but at least keep his actor/""fighter"" skills at top. I'm still sorry to see him in a thing like this, but glad that I had something to watch in whole charade, so thank you David. Only, ONLY, for him, I give this 2 stars to this fiasco...I would give more for him, but that would rise final score to entire movie. The rest is so bad, that I would, maybe, like to grade it, but there is no grade lover then 1 here, and I think that would be too much.",negative,1,1,1,0,1,0,1,0,0,0,0,0,0
"Yes, commitment. Let's say ""Fever Pitch"" might trick you into believing it's a baseball movie.<br /><br />But no, you don't have to be a baseball fan to actually enjoy this picture from the Farrelly Brothers. But of course, if you are one, you will enjoy it even more; with all the references (pretty accurate ones, I'd say) to the Boston Red Sox and its bittersweet history; from the Curse of the Bambino and everything attributed to it, including those two words you CANNOT pronounce in front of a Boston fan: Bill Buckner.<br /><br />Drew Barrymore and Jimmy Fallon portray two people who, usually might have second thoughts of going into a relationship: the successful workaholic who is also affluent meeting a school teacher? Thing is, Fallon's character wins Barrymore's heart by being funny, caring, sweet and downright perfect. But her friends ask her a logical question: if he's such a keeper, why is he still on the market? Enter the Boston Red Sox. He's been so committed to his team ever since his uncle passed his Sox season tickets to him; he has never missed a Red Sox home game at Fenway Park in a long while.<br /><br />And that delicate balance, how much is the workaholic willing to give up for his guy's obsession; and how much is that baseball-crazed teacher willing to compromise in order to keep the OTHER love of his life, is what this movie is all about.<br /><br />At first, you might think that the sports-obsession bits of the movie are exaggerated for comic relief. Well, I'm sad to admit, they are not. Myself, as a die-hard Houston Astros fan, can say they are all true. I would try at every way available to see every 'Stros game; listen to them on the radio or follow them on the Internet. I read the Chronicle's sports section every day. And yes, my room looks like The Shed, Minute Maid Park's gift shop; with a closet full of Astros gear, including 5 jerseys, 20 t-shirts and you know the rest. Fallon's character even has the Red Sox MBNA MasterCard.<br /><br />Fallon was credible enough as the fanatical Red Sox faithful, even though he could pull it off without becoming a cartoon (Thank God Adam Sandler wasn't in it); and the plot revolved around how this couple tried to manage with each other's passions.<br /><br />I'd say it'll be a classical romantic comedy. Not enough to be among the best movies in history; but certainly breaks a mold into the genre and is appealing enough for men and women alike.",positive,0,0,0,0,0,0,0,1,1,1,0,1,1
"This film may seem dated today, but remember that it was made in 1974 -- before Saturday Night Live, before Howard Stern, back when George Carlin was just getting beyond the Hippie Dippie Weatherman and into heavy satiric humor. This film is the granddaddy of them all. Enjoy it for its historical significance, as well as for its strong entertainment value.",positive,0,0,0,0,0,0,1,1,1,1,0,0,1
"90 minutes of Mindy...Mindy is a tease to boyfriend Bill...Mindy prances at the high school dance...Mindy hitchhikes to Big Sur, shoplifts a loaf of ""shepherd's bread,"" Mindy nearly gets gang-raped... Ah, the pleasures of Crown International drive-in features. You must remember that these films were never designed to be watched start to finish on DVD players. They were made as 90 minutes of ambiance so the teens of the 70s would have a soundtrack as they got it on in their Pintos and Citations. The lack of pacing and structure didn't matter to the original audience -- they probably only tuned in when the T & A on screen matched what they were up to, out in the parking lot. The film is really irritating when watched as a story. It's a lot more fun to talk about it than watch it. My favorite inanities: 1) Bill and his friend accompany the teacher to find Mindy. With no luggage or change of underwear, they spend 2 nights sharing a motel room with the teacher, just like in real life. 2)After being abducted and nearly raped by depraved bikers, and after their innocent friend ""Pan"" is savagely beaten, Mindy and her girlfriend find an unattended motorcycle on the road. Mindy immediately brightens up and chirps, ""I'm going' to Big Sur!!"" But again, it's a lot more fun to talk/read about than sit through.",negative,1,1,0,1,1,0,1,0,0,0,0,0,0
"I thought this movie was fantastic. It was hilarious. Kinda reminded me of Spinal Tap. This is a must see for any fan of 70's rock. (I hope me and my friends aren't like that in twenty years!)<br /><br />Bill Nighy gives an excellent performance as the off kilter lead singer trying to recapture that old spirit,<br /><br />Stephen Rea fits perfectly into the movie as the glue trying to hold the band together, but not succeeding well.<br /><br />If you love music, and were ever in a band, this movie is definitely for you. You won't regret seeing this movie. I know I don't. Even my family found it funny, and that's saying something.",positive,0,0,0,0,0,0,0,0,1,1,0,1,1
"I saw the capsule comment said ""great acting."" In my opinion, these are two great actors giving horrible performances, and with zero chemistry with one another, for a great director in his all-time worst effort. Robert De Niro has to be the most ingenious and insightful illiterate of all time. Jane Fonda's performance uncomfortably drifts all over the map as she clearly has no handle on this character, mostly because the character is so poorly written. Molasses-like would be too swift an adjective for this film's excruciating pacing. Although the film's intent is to be an uplifting story of curing illiteracy, watching it is a true ""bummer."" I give it 1 out of 10, truly one of the worst 20 movies for its budget level that I have ever seen.",negative,1,1,1,1,1,0,1,0,0,0,0,0,0
"Lulu (Louise Brooks) works as a typist and is missing something in her life. She enters a Miss France contest against the wishes of her boyfriend Andre (Georges Charlia) and she wins. She sets off for the Miss Europe title leaving her boyfriend behind. She wins again but returns home to Andre because he has asked her to. Once back together, her life becomes mundane again so one night she writes a note to him and leaves to experience the fame that is waiting for her as Miss Europe. Andre follows her.....<br /><br />This film is a silent film with a piano music-track all the way through. It is also sped-up so everything seems fast. Limited dialogue has been added on afterwards and it is very phony. The cast are alright bearing in mind that it is a silent film. The best part of the film comes at the end but the story goes on a little too long. After watching this, I'm not really sure what the big deal was over the looks of Louise Brooks - she has a terrible haircut that makes her face look fat. I don't need to watch it again.",negative,1,1,0,1,0,0,1,0,1,0,0,0,0
"First, it takes a full half hour to get Hackman out of jail and to start doing the job. What a waste of time, we all know Hackman is getting out to do some job for his masters, why waste almost a third of the movie on these sequences. Then Hackman stays in a hotel and the story arc again goes nowhere, simply proving to us that Hackman is under close watch and anything he says or does is know by the masters. Again, another 20 minutes. Then more wasted time showing the reunion with his wife. All of this should have taken 10-15 minutes at most simply as a set-up for the real action, intrigue and plot twists. By the time the real action gets going, I was so bored that I just wanted the movie to end. Hackman is great as usual, and the other actors as well, but this is a dud of the first magnitude.",negative,0,1,0,0,1,0,1,0,1,0,0,0,0
"This movie had me smiling from beginning to end, partly at the humor, partly at Meg Ryan (this is the perfect character for her), and always because it's just one of the best feel-good movies I've seen. Hopefully the DVD will be out soon.",positive,0,0,0,0,0,0,0,0,1,1,1,0,0
"""Shinobi"" is one of those movies that thinks the mere act of killing off a character automatically brings a sense of gravitas or emotion to the story. Unfortunately, for the audience to actually care about the people dying, you have to develop the characters, otherwise all you have is a bunch of random acts of violence. The problem is especially compounded when you have TONS of characters, all of whom die.<br /><br />OK, so if you can't be bothered to make the characters memorable or sympathetic in any way, you can at least make the REASONS for why they die plausible, right? Nope. Here we have a war between two ninja clans, with neither side really knowing WHY they are fighting each other. They kill each other because the emperor says so. Yet even well after it becomes glaringly obvious that the emperor wants ALL of them dead, they still refuse to abandon their meaningless missions. That's not stubbornness... that's just plain dumb.<br /><br />Fine, fine! There is no character development, and the plot provides no reasonable rationale for fighting. At least they die fighting in cool action scenes, right? Yet again, NO! In fact, many of the fights aren't even fights at all: super ninjas that the movie spent so much time and effort introducing die suddenly (and lamely, in my opinion). I'm talking about things like, ""Lalala, I'm walking along and I- *neck gets slashed*."" THE END for that character. Not even halfway through the film, I threw my hands up in frustration at the ludicrousness of it.",negative,1,1,0,1,1,0,1,0,0,0,0,0,0
"I just finished watching this movie. It wasn't ridiculously bad, but I'm really disappointed with it. I'm not really sure why someone would make a movie like this. It was marginally entertaining, but I feel like the people making it had a lot of disagreements on what they were making. Monday, the writer was in charge; Tuesday, the director; Wednesday, the guy who gets the coffee; etc. It almost seems like they really wanted to make a couple different movies, but only had the time and money to make one.<br /><br />Someone else commented that the acting was really good, but I'd have to disagree. Then again, if the actors were able to keep a straight face during the filming, perhaps they're better actors than I give them credit for.<br /><br />The back of the DVD gives the impression that the movie would be a mystery... something along the lines of a historical Law and Order or National Treasure. It starts off like that, but then, out of nowhere it takes a turn towards a bad episode of the Twilight Zone, or... what was that other show that wasn't as good... A bad episode of The Outer Limits.<br /><br />My main complaint about the movie is that it is just so played out. There's the evil guy with spiked white hair. There's the love interest, who, when she first appears, the wind actually blows through her hair. Seriously. Once you realize it's a Christian movie, the end is also pretty easy to spot.<br /><br />The cinematography was poorly done, especially in the opening scenes - way to put your best foot forward. It wasn't atrocious for most of the movie, but there was the occasional ridiculously bad shot of an old lady, praying, arms up in a dark room while lightening is striking - the sort of thing that just makes you a little bit embarrassed to be watching the movie.",negative,1,1,1,1,0,0,1,0,0,0,0,0,0
"This movie was great and I would like to buy it.The boy goes with his grandfather to catch a young eagle. the boy has to feed and care for the eagle until it is old enough to be sacrificed for the crops. the boy saves the eagle from being killed and runs away from the tribe.The eagle helps feed him by catching a duck from a small pond the boy scares up. Later the boy shoots a deer that a bully kid was claiming because their arrows were marked very close the same. Only until they check the thickness of the red lines do they determine who actually got the deer. But this was unfortunate because it made the other boys even crueler to him,and at the end he is being chased up onto a cliff but when you think he will fall off his pure love for the eagle transforms him into a golden eagle with only a necklace as a reminder of who he was.Please if anyone knows where I can buy this movie let me know.I haven't seen it for over 30 years,but still remember parts of the movie.deniselacey2000@yahoo.com",positive,0,0,0,0,0,0,0,1,1,1,1,0,1
"""Land of Plenty"" is not a film. It is a tombstone for the directorial career of German Director Wim Wenders.<br /><br />Many felt it in ""The Million Dollar Hotel"" and now ""Land of Plenty"" makes it perfectly clear; not only has Wenders lost it, he's actually turned into a BAD director, creating horribly weak and superficial stories and scenes.<br /><br />One might argue that the ""time you lose it"" comes for every director, but Wenders' case is extreme. It's as if he completely forget everything he knew about cinema and started all over again - only to get sloppish results.<br /><br />In a few words, this film does not deserve your time.",negative,1,1,1,0,1,0,1,0,0,0,0,0,0
"I'll come clean. The only reason I even found out about this DVD was because Dominic Monaghan is a favorite actor of mine. When I heard the title of the film, I thought it was going to be...different, perhaps in not such a good way.<br /><br />But I was wrong. After reading what few reviews were out there about this short, I was actually excited about seeing it. I sent off for my copy as soon as able and received it a few weeks later. Needless to say, I was not disappointed.<br /><br />The film follows Jack, a insomniac who is often plagued by conditions which causes him to doubt what is reality, and what is all in his head. I won't give away what happens, but I will tell you that the film can sometimes be frightening in it's realism.<br /><br />The directing is fantastic, focusing on what is essential to the story without allowing it to lose any entertainment or thought-provoking moments.<br /><br />All in all, I give this great film 9 out of 10, for going far beyond what I thought any short could achieve.",positive,0,0,0,0,0,1,0,1,1,1,0,0,1
"This is Not a Love Song.<br /><br />My one word summary of this film would be `Excellent'.<br /><br />It probably won't appeal to the mass movie watching public _?it's a<br /><br />film that forces you to participate. You observe, think, and question.<br /><br />Comparisons could be made with Deliverance (Topic/Theme) and<br /><br />perhaps with The Blair Witch Project for overall filming style.<br /><br />However this film stands unique against both.<br /><br />The cinematography effects (solarisation, freeze frame, blur etc)<br /><br />have been seen before but they are used most effectively in this<br /><br />film to underpin the natural tension of the story.<br /><br />Acting is raw, menacing and utterly believable.<br /><br />The real theme of the film is about friendship; the title really gives<br /><br />the game away. It's probably not the kind of friendship that most of<br /><br />us have experienced or indeed would want to.<br /><br />It is a love song.",positive,0,0,0,0,0,0,0,1,1,1,1,0,1
I thought it was a pretty good movie and should have been released in theaters first. It wouldn't have been a big Blockbuster but it would have made some pretty good money. The movie has suspense and makes you wonder just how much of this is going on in the real world. Justin Timberlake did a good job. I wasn't expecting Justin Timberlake to do that good a job. Considering it is his first movie he did a good job. This is a movie that is good to pick up and watch when you just don't know what you want to rent that night. It should go pretty well. The cast was great. So I highly recommend that everyone checks this movie out!,positive,0,0,0,0,0,0,0,1,1,1,0,1,0
"Did anyone else feel as betrayed as I did? The first hour or so was pretty solid but the last. Oh my god. It seemed like it was predictable and cheesy. Not grandiose and epic like the entire run of the show has been. Most reviews have read have been glowing but I really can't understand why. I had seriously predicted that general ending WAY earlier on but then retracted it because I thought ""No, they would never do that, that's FAR too lame."" I can hardly stand it. I feel so unsatisfied. I think i'm about to walk out the door to go sell every season I own. Someone please. Change my mind. I want to love this. SO bad. Someone tell me why I'm wrong. Great show. Terrible ending.",negative,0,1,1,1,1,0,1,0,0,0,0,0,0
"At first I wasn't sure if I wanted to watch this movie when it came up on my guide so I looked it up on IMDb and thought the cover looked pretty cool so I thought I would give it a try expecting a movie like Elephant.<br /><br />Once I got past the fact that I am supposed to dislike the Alicia character played excellently by Busy Phillips, I realized what a good job this movie was doing toward setting up the relationship between Alicia and Deanna. Alicia is so mean to Deanna played by Erika Christensen almost throughout the entire movie but we eventually find out that they despite being polar opposites they have one thing in common besides being present at the shooting. They share loneliness and to what extent is revealed as the film progresses.<br /><br />I've just got to say how much I loved this movie and was glad to see all of the positive comments about it. I couldn't even get through Elephant because it just seemed to be exploiting the Columbine tragedy. This movie on the other hand was compelling and realistic. Busy Phillips acting is OFF the CHAIN!!! That is a good thing and I would love to see her progress into some more mature roles.",positive,0,0,0,0,0,0,0,1,1,1,0,0,1
"Well, maybe not immediately before the Rodney King riots, but even a few months before was timely enough. My parents said that they saw it and the next thing you know, the police got acquitted and LA got burned to the ground. It just goes to show the state of race relations in America. The plot has white Mack (Kevin Kline) and African-American Simon (Danny Glover) becoming friends after Simon saves Mack's life in the black ghetto. Meanwhile, movie producer Davis (Steve Martin in a serious role) thinks that gratuitous violence is really cool...until he gets shot. There's also some existentialism in the movie: Mack and his family come to realize that they aren't living as they really want.<br /><br />It seems that ""Crash"" has somewhat renewed people's interest in race relations, but this one came out much earlier. Maybe we'll never be able to have stable race relations in this country. But either way, ""Grand Canyon"" is a great movie. It affirms Kevin Kline as my favorite actor. Also starring Mary McDonnell, Mary-Louise Parker and Alfre Woodard.",positive,0,0,1,0,0,0,0,0,1,1,0,1,1
"Q.E.D. was a brilliant TV series and it truly was one of the very few worth scheduling for! I suspect that in this era of TIVO and recording devices that it would fare much better than it did in 1982. I am eagerly awaiting its availability on DVD!<br /><br />While it is true that it has some in common with other television shows like The Wild, Wild West, The Bearcats and The Adventures of Brisco County, Jr., all of which I am a huge fan of,Q.E.D. had a much more intellectual quality to it. It did not suffer for that, however - the dialog was witty and the action was high. The show ran in the UK as Mastermind, and it did have something of the BBC feel to it, but with better production values than BBC typically had in that era.<br /><br />I was a nineteen year old lad when this series ran initially, and had much too much to do in my life to make time for television. I remember my dear mother, however, calling me to remind me that Q.E.D. was on, and we would sit on the phone and watch it together. Wonderful memories.<br /><br />Truly, Q.E.D. is a sad loss and, if it could be done with the same quality and values today, I would love to see it make a return.",positive,0,0,1,0,0,0,0,0,1,1,1,1,0
"This is an excellent movie. As a Canadian who grew up with a rural lifestyle much of it is familiar , the winter, canoeing , trapping , hunting and the like. It is easy to take the familiar for granted but after watching this film a few times it has grown on me .<br /><br />The story of Grey Owl is well known to many Canadians credit to director Attenborough and screenplay writer Nicholson for expanding the story.<br /><br />Brosnan does well portraying a complex man , a very fine performance. Annie Galipeau is lovely in her first large role. The rest of the cast is solid.",positive,0,0,0,0,0,0,0,0,1,1,1,0,1
"I would like to know why John Amos left the show, and how did he die off the show again? I couldn't relate to everything, but sometimes they hit home with the problems they were facing. By the way, did they ever make it out of the ghetto? I think the episode with the black Jesus was my favorite. We got to see them experience a few good times. something they didn't have very often. I wish they would bring the show back. During the daytime so people can actually stay up to watch. I don't think a movie or a new show would work. Especially without the original cast. They are really what made Good Times GoodTimes. These are my questions and comments. Thank You!!",positive,0,0,1,0,0,0,0,0,1,0,1,0,1
"Cypher is a movie well worth seeing because it's not the run-of-the-mill Sci-Fi flick. The artistic approach is painted with dark scenes and a kind of macro view of what's going on. The close-up camera view is how the director keeps the plot illusive. The sci-fi aspect of the movie is secondary to the plot of the movie. The technology used in the movie isn't overly impressive, however, the director makes good use of the props. <br /><br />The character development is intentionally shallow. The main character, Jeremy Northam, decides to immerse himself into the world of espionage. It's up to the audience to figure out his enigmatic character and it's the enigma that keeps the audience interested right to the very end.",positive,0,0,0,0,0,0,0,1,1,0,0,0,1
"I saw this movie on the BIFFF Festival in Brussel, spring 2004. What a surprise! This German production, a stylish and imaginative shocker, is one of the scariest flic i have seen. Be warned: this is not a joke! This terrorizer has a big cast of good actors (as an example:Peter Martell as a European guru has a strong presence), excellent direction, nice production design, a very good soundtrack and a lot of heavy gore sfx like Italian horror movies in the eighties. Flesh ripped clean to the bone...and the blood runs red ...this savage Heart Stopper will grip you...and give you some dark dreams ... A must-see!!",positive,0,0,0,0,0,1,0,1,1,1,0,1,0
"""Stories of the Century"" was a half hour series and appeared in first run syndication during the '54-'55 television season. It was also the first western TV series to win an Emmy award. Starring veteran western actor Jim Davis as railroad detective Matt Clark, the series set Clark and his fellow railroad detective partners (Mary Castle as Frankie Adams for the first half of the season and Kristine Miller as ""Jonesy"" during the second half)against historic western outlaws of various periods ranging from the mid-1860's to the early 1900's. The series was very satisfying, easy to watch, and fairly realistic due mainly to the easygoing charm of Jim Davis in the lead role. He seemed like an actual western character. One other note. When Matt Clark would arrive in town after a long ride he actually looked like he had been on a long horse ride as he would be covered in dust.<br /><br />A very good early adult western.",positive,0,0,0,0,0,0,1,0,1,1,0,0,1
"(Honestly, Barbra, I know it's you who's klicking all those ""NO""s on my review. 22 times?? How many people did you have to instruct to help you out here? Don't you have anything better to do, like look at yourself in the mirror all day?)<br /><br />Steven Spielberg told Barbra that this was ""the best movie I've seen since 'Citizen Kane'"". That pretty much says it all - and serves as a dire warning!<br /><br />What are the ingredients for a sure-fire cinematic disaster, and one that will haunt you, never letting you forget the tears of both laughter and pain? The ingredients: Barbra Streisand's face, a musical, feminism, Barbra Streisand's voice, Barbra Streisand directing, and an ultra-corny/idiotic premise.<br /><br />Hollywood is full of egomaniacs, this much we know. In fact, nearly everyone _?by definition _?has to be an egomaniac in Hollywood. Why would anyone want to act? For the ""art""?!? Well, if you're dumb enough to believe what they tell you in their carefully prepared interviews_?And Streisand has the biggest ego of them all! This is quite an achievement. To be surrounded by narcissistic cretins, and yet to manage to top them all _?remarkable.<br /><br />The movie, like all her ""solo"" endeavors, is an ego trip straight out of hell. Every scene Streisand is in is automatically ruined. Stillborn. But as it that weren't enough, she sings a whole bunch of Streisandy songs _?you know, the kind that enabled the Mariah Careys, the Celine Dions, and the Whitney Hustons of this world to poison our precious air-waves for decades now. Just for that she deserves not one but 100 South Park episodes mocking her.<br /><br />The premise, Streisand dressing up as a man to study to become a rabbi, sounds like a zany ZAZ comedy. Apart from it being a clich_? the obvious problem is that Streisand doesn't look like a woman nor does she look like a man _?in fact I'm not even sure she's human. The way she looks in this movie, well_?it cannot be described in words. E.T. looks like a high-school jock by comparison. She looks more alien than Michael Jackson in the year 2015. She looks HORRIBLE.<br /><br />The songs. They made me shiver. Particularly ""Papa Can You Hear Me Squeel Like A Demented Female Walrus In Heat?"" and ""Tomorrow Night I'll Prepare the Sequel, YENTL 2: THE RETURN OF THE BITCH"".<br /><br />Did you know that Streisand considered having a nose-job early on in her career, but changed her mind when they told her her voice might change? Can you believe that? She should have done it! Killing two flies with one swipe, that's what it would have been.<br /><br />If you're interested in reading my biographies of Barbra Streisand and other Hollywood intellectuals, contact me by e-mail.<br /><br />SHOULD BARBRA STREISAND FINALLY GO INTO RETIREMENT? CLICK ""YES"" OR ""NO"".",negative,1,1,1,1,1,1,0,0,0,0,0,0,0
"Trailers of this movie may show scenes of violence or non mainstream sexuality, but these scenes are just rare fragments, picked out to attract audience. They are, of course showing the main message of the movie:<br /><br />People who are constantly kicked on their heads in their jobs and lives, using power, which they may have somewhere else, to notoriously oppress others. And at the low end of the oppression chain, mostly women.<br /><br />A movie showing this as brutally as Hundstage is surely tough to face, but having to endure such lives, is even tougher.<br /><br />Technically the film is much like Short Cuts, but consisting of documentary style episodes, featuring people like your neighbour, playing just the way they are. Without any glitter, and most disturbingly, without any hope. Its documentary style makes the movie even more disturbing, because you realize, such people are out there, and there are many of them, although our society focuses on the nice exterior looks. Somewhere the porn industry has to do its business, somewhere unreported domestic violence has to take place, somewhere hopes have to shatter. I sure do know such people.<br /><br />If you want to see a movie without any funny scenes (some may think the handicapped woman repeating the top ten supermarkets is funny, but this happens for real) and without any melodramatic, go watch this movie. However it will lose when you are focusing on subtitles I fear, as subtitles canéº_ transport accentuation.",positive,1,1,1,0,1,1,0,0,0,0,0,0,1
"This movie is possibly the cheapest, cheesiest, and poorest sequel ever made.<br /><br />Yet, it is the funniest and most idiotic movie by Disney, and will guarantee laughs at the sappy stories and lame plots from start to finish.<br /><br />It's a group of short stories that seem like bad fanfictions.<br /><br />*SPOILER ALERT* The first one's all about Beast and Belle being petty over a pathetic argument. Then, three loser new characters decide to patch things up by forging a letter of forgiveness to give to Belle. Part way through this little episode, Belle has wall eyes, which made my siblings and I laugh so hard. Then, she and the Beast fight more over the letter... and later learn the meaning of forgiveness. How old are they??? Certainly old enough to know the meaning of forgiveness.<br /><br />Then, the next one's all about Lumiere being the world's biggest dope when it comes to romance. This coming from the man who could woo anything female. And they make FiFi a psychotic villainess who tries to kill Belle, and winds up getting off scotch-free by the end of it. What a message to send the kids!<br /><br />Then, the next one's all about Mrs. Potts being angsty. And the next one after that's all about Beast becoming overly possessive of a bird, to the point where he just seems downright silly.<br /><br />The animation's so ugly, it kills. There are at least 100 mistakes you can plainly see... and the coloring is awful.<br /><br />Belle's a simpering sap who blubbers whenever something goes wrong. Plus, she's petty and very different from the usual Belle.<br /><br />And the side characters are annoying... (I mean, Cogsworth and Lumiere fight almost all the time. I know they did that in the movie, but it was overdone in this.)<br /><br />But the worst character is Mrs. Potts. She's ruined in this. I can't even describe it. Just buy it and see for yourself.<br /><br />I give it a 1/10 for the sap, but I give it a 10/10 for comedy.",negative,1,1,0,1,1,0,1,1,0,1,0,0,0
