Review,Classification,Disgust,Disappointment,Sadness,Confusion,Anger,Fear,Indifference,Surprise,Interest,Happiness,Touched,Motivation,Reflective
"Sugar &Spice is one of the worst movies of 2001. The film tries to cross Heathers and Bring It On and fails . When I saw last January I was so disgusted by the film that I walked and talked on my cell phone to my girlfriend for the last half hour of the movie. I've heard that the DVD has a director's cut maybe I'll check it out, but this PG-13 trash movie is s*** and the worst kind of s***. Maybe if the film had some T&A that would've have made it okay. But the gags are lame and the acting is horrible. Worse than a Troma film.",negative,0,0,0,0,1,0,1,0,0,0,0,0,0
"The interplay between the characters is a moral disaster. You end up disliking most of the characters and you don't particularly like any of them.<br /><br />Even the two main characters played by David and Gwen are so badly written that you really don't care one bit about them. The movie has no plot, no direction and no purpose. The single redeeming quality of the movie was to treat it as a glimpse into the messed up lives of a few losers - and that's hardly stimulating even as an afternoon waste.",negative,1,0,0,0,0,0,1,0,0,0,0,0,0
"Written and directed by Steve Gordon. Running time: 97 minutes. Classified PG.<br /><br />It was the quintessential comedy of the decade. It won Sir John Gielgud the Academy Award. It was even featured in VH1's ""I Love the 80's."" And it looks just as good today as it did upon it's initial release. Arthur is the acclaimed comedy classic about a drunken millionaire (played with enthusiasm and wit by Dudley Moore in an Oscar-nominated performance) who must choose between the woman he loves and the life he's grown accustomed to. While the basic plot is one big cliche, there's nothing trite about this congenial combination of clever dialogue and hilarious farce. Arthur Bach is essentially nothing more than a pretentious jerk, but you can't help but like him. Especially when he delivers lines such as, ""Don't you wish you were me? I know I do!"" He's also a delineation from the archetypical movie hero: unlike most wealthy characters we see on the silver screen, he's not ashamed of being filthy rich. In one scene, a man asks him, ""What does it feel like to have all that money?,"" to which he responds, ""It feels great."" Moore lends such charisma and charm to a character that would otherwise be loathed by his audience. And Gielgud is simply perfect as the arrogant servant, addressing his master with extreme condescension in spite of the fact that his salary depends on him. Arthur is one of those movies that doesn't try to be brilliant or particularly exceptional: it just comes naturally. The screenplay -- which also earned a nod from the Academy -- is saturated with authentic laugh-out-loud dialogue. This is the kind of movie that, when together with a bunch of poker buddies, you quote endlessly to one another. It also looks at its characters with sincere empathy. There have been a number of comedies that attempt to dip into drama by including the death or illness of a principal star (including both Grumpy Old Men's), but few can carry it off because we just don't care. When this movie makes the dubious decision to knock off the butler, it actually works, because we genuinely like these people. Why should you see Arthur? The answer is simple: because it's an all-around, non-guilty pleasure. At a period in which films are becoming more and more serious, Arthur reminds us what it feels like to go to the movies and just have a good time.<br /><br />**** - Classic",positive,0,0,0,0,0,0,0,0,0,1,1,0,1
"This was so lame that I turned the DVD off...maybe halfway through. It was so weak, I couldn't even pay full enough attention to tell you how far in I made it.Though I really wanted to believe that the depiction of the young Carlito would be somewhat different, I just couldn't buy it. I don't really blame the actors, because I think it was the script that may have fallen flat. I did find myself laughing a few times, but I don't think those lines were intended to be funny.<br /><br />It's only saving grace is that I bought it in a 2 DVD set and I would have paid the price I did for the original alone. This is one of those cases when they should have let the classic stand alone.",negative,0,1,0,0,0,0,0,0,0,0,0,0,0
"So far after week two of ""The lone of Beauty"" I am a little disappointed.<br /><br />Some of the acting is good, as long as we except that it is only drama.<br /><br />I am unsure how people can feel that this FICTIONAL DRAMA is ""factual"" coverage of the ""Thatcher"" years - it is okay as drama, but I feel the award winning book is still much better.<br /><br />I Wonder if the BBC will ever give us the follow up and the next part of the drama and the years that follow with ""Things Can Only Get Better"" finishing with 2006 and the Fact that we are still waiting! with that promise from a Government that is full of sleaze.",negative,0,1,0,0,1,0,0,0,0,0,0,0,0
"A pretty worthless made for television movie that pretty much follows the killer insect script. Ants mysteriously turn into killer ants near a hotel. I think it is from the hotel food because the sewage from the hotel kitchen drains directly into the ant bed. There is a lack of suspense in this film and it is not scary either. Watching a bunch of ants sting their victims is not very terrifying.<br /><br />Spoilers section The stupidity of the hero is near incredible. He is told that the health inspector that the ants could not be the hero. It has to be a mysterious virus. After the inspector says this, the hero takes his bulldozer and wrecks the huge ant colony. This disturbs the millions of ants and traps the people in the hotel.<br /><br />End spoilers Overall, this movie is extremely lame. I don't understand why it got a DVD release when so many deserving movies have none. My only guess for the DVD release is that Suzanne Summers is featured in the film. This is a movie to avoid.",negative,0,0,0,0,1,0,1,0,0,0,0,0,0
"Weak Bobby ""Pineapple Salsa"" Flay and Mario Batali bring this down.<br /><br />Flay being the worst. Definitely a one trick pony, I think they could have gotten other American chefs to come to the table on this one as the Iron Chefs. The kind of dishes this duo come up with really...don't reflect on the creativity of the original Iron Chef Series. I don't think Batali even went to chef school, actually. There are a lot of great chefs in America, I just wonder why they don't appear on the Food Network.<br /><br />It would also help to have more regional ingredients and perhaps co-hosts who can handle the pressure. I like Alton Brown, but he is a bit too flippant/funny for this role.",negative,0,1,1,0,0,0,0,0,0,0,0,0,0
"I don't think I've really ever given Walter Matthau his due as a comedic performer. He's certainly been wonderful in plenty of lighthearted roles, but I guess I always put his success down to his characters' grumpiness and ruthlessness, a gruff contrast to the flamboyant personality of his frequent co-star Jack Lemmon, and, I suppose, a natural extension of his earlier work in dramatic pictures. Watching Gene Saks' 'The Odd Couple (1968),' adapted from a popular Neil Simon play, the realisation suddenly clicked: Matthau is, in his own right, absolutely hilarious! Initially striking the audience as filthy, crude and generally unappealing, his Oscar Madison eventually manages to worm his way into our hearts, culminating in a hilariously overplayed confession of emotions that Matthau rasps out in a voice not entirely his own. At the same time, while holding his own as a comedian, his interplay with Lemmon is, of course, pitch-perfect; indeed, the film rightly belongs to both actors, who have never failed to light up the cinema screen by themselves, let alone together.<br /><br />Calling to mind Billy Wilder's screenplay for 'The Apartment (1960),' this Neil Simon comedy builds itself around around a rather morbid premise. Compulsive house-cleaner Felix Unger (Lemmon), having just been evicted by his wife of twelve years, attempts to commit suicide, but fruitlessly abandons the idea after he wrecks his back trying to open the hotel window. Dejected, he arrives at the house of good friend Oscar (Matthau), a divorced slob who lives alone on a diet of potato crisps and green sandwiches (that might contain either very new cheese or very old meat!). Oscar kindly offers Felix a place to stay, but is soon overwhelmed by his friend's finicky personality and constant insistence on absolute cleanliness. The pair form an unusual sort of marital arrangement, with Felix assuming the role of the effeminate and constantly-nagging wife, and Oscar as the sloppy, unappreciative husband who always comes home later than he's supposed to. This is a marriage that barely lasts three weeks, and, by the end of it, we can completely sympathise with Felix's ex-wife, who remains unseen.<br /><br />'The Odd Couple' is a terrific comedy, most of all because it has a lot of heart. For all their arguing, it's obvious that the two roommates have plenty of affection for each other, most movingly seen when Felix tries to launch into a furious tirade, instead 聳 perhaps inadvertently 聳 ending up informing Oscar how ""tops"" he his. The pair's four poker buddies (John Fiedler, Herb Edelman, David Sheiner and Larry Haines) are also constantly badgering each other about some obscure annoyance, but you can't deny that they've got the best of intentions. Their decision to treat Felix as though nothing has happened to him may have sounded fine in theory, but maybe being ignored wasn't quite the correct solution to Felix's gloomy feelings of inadequacy and inconsequentiality. Unlike some comedies based on popular stage plays {I was recently disappointed by Wilder's 'The Seven Year Itch (1955)}, this film doesn't simply strike at the same chord throughout, and the relationship between the two leads is progressively developed, through tears, laughter and much disagreement.",positive,0,0,0,0,0,0,0,0,0,1,1,0,1
"To my surprise I quite enjoyed 'Spacecamp', i remember seeing it about 13 years ago, and recently I hired it again. I was quite impressed. Obviously the special effects in todays space films such as Armageddon and Deep Impact are far superior to those in SpaceCamp. However, this film had a story- a very stereotypical eighties story where you could almost recite the next line of dialogue before hearing it. But thats what I liked about it- they don't make films like this anymore, so it was a refreshing change. It was interesting to see Kelly Preston, Leaf Phoenix and Lea Thomson in early roles, with Tom Skerrit and Kate Capshaw to add substance to the light & fluffy plot. Absolutely loved the robot named Jinx, it was very cute, but it unfortunately had more emotion than some of the main characters. The film was almost inspirational in its own way, and it was interesting to note that it was filmed at the NASA Spacecamp in Alabama (i think).",positive,0,0,0,0,0,0,0,1,1,0,0,1,0
"When a man who doesn't have Alzheimer's can't remember how many films he's made, he probably is the world's most prolific director after all. That man is Jesus Franco, the king of so-called 'eurotrash'. His 1980 flick Devil Hunter is as rushed, opaque, stupid, lazy and exploitative in the truest sense of the word (the film's title is misleading, for starters) as any other Franco film I've seen. That makes it sound pretty awful, and it is... Yet Franco does have some kind of inimitable sensibility, a generous way with the baldly outrageous, with nudity and sleaze and violence, and even with his stupid cheap editing which tries to pave over the extreme haste with which all his films were made. The mix of all these elements causes you to ride his films out, even while you're mostly waiting for them to end because they're so very tedious.<br /><br />Devil Hunter is nigh on incomprehensible for the first half an hour. The kidnap by strangers of a white woman who seems to be a model or film star is intercut with a bunch of native action in South America. There's lots of naked writhing, dancing, and endless repeated zoom-ins on an ugly totem pole. You need to get used to the repetitive zoom-ins and the technique of cutting back to the same shot about three times in a row right away, as these are Franco's main methods of extending a film out to feature length.<br /><br />The monster who looks like the totem pole is actually kind of scary. He has raw bug eyes and his presence is always signalled on the soundtrack by cacophonous groaning, apparently recorded in an echo chamber. Early in the piece he chews on a native lady strapped to a tree, and it's hard to know what really happens here but I think he ate her stomach (or her genitals, sweet Jesus!).<br /><br />Anyway, the adventure begins properly when a studly guy and his freaked out Vietnam vet pal are sent to the island to recover the white girl from the kidnappers. The flakey guy has an accent which, as dubbed, is half Brooklyn-American, half English-Liverpudlian and all retarded. All of the dialogue and dubbing is ridiculous and laughable, making for another layer of the film which can somehow hold your interest.<br /><br />Not too much really happens from here on in, and it happens pretty sluggishly, studded with the odd bit of outrage like a rape. The nebulous action is fleshed out (haha!) by acres of 360 degree nudity from the natives and the two female leads, and even from the monster himself. That he walks around with his penis exposed makes wrestling him an unappetising prospect for the tough guy hero, but it's gotta be done at some point, and it's nice to note that the director will show anyone's genitals on camera.<br /><br />The best feature of Devil Hunter is the location filming. Franco can be extremely cheap with the structural and story aspects of film-making, but he doesn't muck around with sets. You get real islands, jungles, helicopters and mountains, all in widescreen. This is something that is really cool to experience in these days of crappy CGI sets and backdrops ad nauseam.<br /><br />Ultimately, issues of recommendation where this film is concerned seem moot. If you're trying to see all the Video Nasties, you will have to watch this at some point, and you'll be made as restless as I was. If you like Franco, you'll watch this anyway. If you fall into neither of the above categories, the odds are you'll never come across this film. Copies of it aren't just lying around, and I could hardly recommend the seeking out of it. It's Franco. Lazy, crazy Franco.",negative,0,0,0,1,0,1,1,0,0,0,0,0,0
"Ecstasy (1933) (USA 1940) Starring Hedy Lamarr (as Hedy Kiesler)<br /><br />The world's first glimpse of a 19 year-old Hedy Lamarr occurs in the early moments of this 1930's treasure as she sweeps across the screen in an angelic wedding gown. This was to be the start of a legendary career. This was our glorious introduction to the most beautiful woman ever to grace the silver screen.<br /><br />It is Eva's (Lamarr) wedding night and her older husband seems uninterested in her romantic advances. She retreats to the lonely bed and, in a beautiful scene, she fiddles with her wedding ring as the realization of her marital mistake overcomes her. The husband seems more interested in neatness and order than he does in love. Gustav Machaty uses gorgeous camera angles and pristine shot framing to capture Lamarr's considerable talent and beauty. With no words spoken in the early part of the film, she is able to grasp our sympathy, our hearts and our support. It is that combination that prepared the 1930's audiences for what they were about to see as the film unfolded. 'Ecstasy' was considered shocking for its time... Some thought it to be scandalous.<br /><br />She returns home to her father's estate and files for divorce. The next day, she wakes with a complete sense of freedom and happiness. She just has to go outside and feel the freedom of the countryside and fresh air. Eva goes for a horseback ride and happens across a beautiful lake. And in one of the most famous scenes in film history, Hedy Lamarr became the first person to ever appear nude in a major film. Her frolic in the woods and her skinny-dipping adventure in the lake were legendarily scandalous. But the audiences couldn't stay away. As with many of today's movies, the controversy made it a must-see film.<br /><br />Eva's mischievous adventure introduces her to a handsome young man who helps her find her horse, who had run off with her clothes. After an awkward meeting, they eventually fall for each other. Their first romantic rendezvous was almost as controversial as the nude scene, with its blatant waves of eroticism. However, Machaty does beautiful work in these romantic moments. Machaty creates one delightful moment, when Eva literally seems to sink into her new lover, using a gorgeous early camera trick.<br /><br />It cannot be overstated how brave this performance was on Lamarr's part. Many might have presumed it was career suicide. Instead, it gained her worldwide fame and caught the eye Louis B Mayer, who signed her to a contract with MGM. There are some truly erotic moments in this film, even by today's raunchy standards. It is impossible to imagine how they were received in the 1930's. Again, Machaty was very clever with his imagery, leaving a lot to the imagination. But we all understand very well what we are seeing and it is supremely well done.<br /><br />The meeting of Eva's former husband and her current lover is perhaps inevitable. However, the consequences of that meeting are not. The film takes a few unexpected turns in its final act and it all makes for a great story and a lovely debut on the grand stage of movie stardom for Hedy Lamarr.<br /><br />I highly recommend this once controversial, now tame film and urge you to seek it out in its restored form on DVD. It is easily worthwhile, if only for the pleasure of seeing Hedy Lamarr. But the story is compelling too and the direction is ahead of its time. 'Ecstasy' is a memorable early treasure.<br /><br />www.tccandler.com - TC Candler's Movie Reviews!!!",positive,0,0,0,0,0,0,0,0,0,1,0,0,1
"The movie celebrates life.<br /><br />The world is setting itself for the innocent and the pure souls and everything has ""Happy End"", just like in the closing scene of the movie.<br /><br />The movie has wonderful soundtrack, mixture of Serbian neofolk, Gypsy music and jazz.<br /><br />This movie is very refreshing piece of visual poetics.<br /><br />The watching experience is like you've been sucked in another colorful, romantic and sometimes rough world.<br /><br />Like Mr. Kusturica movie should be.",positive,0,0,0,0,0,0,0,0,0,1,1,0,0
"I actually prefer Robin Williams in his more serious roles (e.g. Good Will Hunting, The Fisher King, The World According to Garp). These are my favorite Robin Williams movies. But Seize the Day, although well-acted, is one of the worst movies I've ever seen and certainly the worst Robin Williams movie (even worse than Death to Smoochy, Club Paradise, and Alladin on Ice).<br /><br />Every good story is going to have its ups and downs. This movie, however, is one giant down. I don't need a feel-good Hollywood cheese-fest, but I've got to have something other than 90 minutes of complete and utter hopelessness. This movie reminds me of ""Love Liza"" (which is actually worse) because it seems that the only point of the movie is to see how far one person can fall. The answer? Who cares.",negative,0,1,1,0,0,0,0,0,0,0,0,0,0
"The Scots excel at storytelling. The traditional sort. Many years after the event, I can still see in my mind's eye an elderly lady, my friend's mother, retelling the Battle of Culloden. She makes the characters come alive. Her passion is that of an eye-witness. One to the events on the sodden heath a mile or so from where she lives.<br /><br />Of course, it happened many years before she was born, but you wouldn't guess from the way she tells it. The same story is told in bars the length and breadth of Scotland. As I discussed it with a friend one night in Mallaig, a local cut in to give his version. The discussion continued to closing time.<br /><br />Stories passed down like this become part of our being. Who doesn't remember the stories our parents told us when we were children? They become our invisible world. And, as we grow older, they maybe still serve as inspiration or as an emotional reservoir. Fact and fiction blend with aspiration, role models. Warning stories. Archetypes. Magic and mystery.<br /><br />""My name is Aonghas, like my grandfather and his grandfather before him."" Our protagonist introduces himself to us. And also introduces the story that stretches back through generations. It produces stories within stories. Stories that evoke the impenetrable wonder of Scotland, its rugged mountains shrouded in mists. The stuff of legend. Yet Seach'd is rooted in reality. This is what gives it its special charm. It has a rough beauty and authenticity, tempered with some of the finest Gaelic singing you will ever hear.<br /><br />Aonghas (Angus) visits his grandfather in hospital shortly before his death. He burns with frustration. Part of him yearns to be in the twenty-first century, to hang out in Glasgow. But he is raised on the Western shores among a Gaelic-speaking community.<br /><br />Yet there is a deeper conflict within him. He yearns to know the truth. The truth behind his grandfather's ancient stories. Where does fiction end? And he wants to know the truth behind the death of his parents.<br /><br />He is pulled to make a last fateful journey, to the summit of one of Scotland's most inaccessible mountains. Can the truth be told? Or is it all in stories?<br /><br />In this story about stories, we revisit bloody battles, poisoned lovers, the folklore of old and the sometimes more treacherous folklore of accepted truth. In doing so, we each connect with Angus, as he lives the story of his own life.<br /><br />Seachd: The Inaccessible Pinnacle is probably the most honest, unpretentious and genuinely beautiful film of Scotland ever made. Like Angus, I got slightly annoyed with the pretext of hanging stories on more stories. But, also like Angus, I forgave this once I saw the 'bigger picture.' Forget the box-office pastiche of Braveheart and its like. You might even forego the justly famous dramatisation of The Wicker Man. To see a film that is true to Scotland, this one is probably unique. If you maybe meditate on it deeply enough, you might even re-evaluate the power of storytelling, and the age-old question of whether there are some truths that cannot be told but only experienced.",positive,0,0,0,0,0,0,0,0,0,1,0,0,1
"If 1977's ""Exorcist II: The Heretic"" did him no favors, it's hard to imagine what thespian extraordinaire Richard Burton saw in this drab exercise in non-thrills. You've seen it all before: Burton plays a writer who discovered at an early age he possesses the power to move inanimate objects through force of his mind (and you thought ""Carrie"" had no impact on Hollywood!). Though adapted from a novel by Peter Van Greenaway, ""Medusa"" plays like recycled goods, though the special effects in the cathedral finale are solid (if typical). Lee Remick is somewhat present as a doctor, but otherwise the supporting cast is extremely weak. Burton is hammy but weary...not even telekinesis could save him at this point. *1/2 from ****",negative,0,0,0,0,0,0,1,0,0,0,0,0,0
"A girl is showering unknowing that a serial rapist is staring at her through the skylight. Detectives Martin Manners and Orville Stone is hot on his trail, but not hot enough as they find him after he kills, rapes, and eats a nipple of the girl.He's the shot to death. One would hope that this would be the end of the film. Not because it's too horrifying, but because the level of acting is atrociously horrid. Sadly it's not the end and months later the rapist is resurrected as a zombie by a coven of satanists. So he continues where he left off, with the detectives on the case again, this time a flying baby is after him too (don't ask). There has been VERY good VERY low-budget movies (Street Trash and Filthy McNasty spring to mind), but this one is scraping the bottom of the barrel. Horrible acting, crappy dime store special effects, lame attempt at comedy and oh yeah, and the ending sucks too.<br /><br />My Grade: F <br /><br />Eye Candy: Theresa Bestul gets fully nude; Anne R. Key gets topless",negative,1,0,0,0,0,0,0,0,0,0,0,0,0
"I love this anime! I was laughing my head off with all of the jokes and the violence (mostly from Akane Ranma's reluctant but short tempered ""fiancee"")is so slapstick however Ranma does deserve it but he does try his best to make amends...clumsily. The main character Ranma goes to China to train only to fall into the cursed Jusenkkyo Spring and turns into a girl when splashed by cold water. From then on it's pure chaos one after another. Among the stand outs are the deranged brother and sister duo of Kuno and Kodachi, the sexy Shampoo, the pervert Happosai all causing trouble for our hero/heroine. However it is Ranma's selfish father Genma who winds up being the culprit for the mess most of the time. If anyone want an anime that's funny, this is the one. It's cuter and better with the Japanese dub.",positive,0,0,0,0,0,0,0,0,0,1,0,0,0
"A very bad attempt at a young spinal tap. At least the music in spinal tap was good.<br /><br />This is really a very sad case of Hollywood nepotism at it's worst. A bunch of Hollywood execs, bad musicians and producers create some ""poopie"" show so their kids can be in the spotlight. Oh please!!! The potty humor was even bad. I hate this stuff when there is really incredibly talented kids (musicians, actors and artists) out there busting their butts to have success and this crap comes along.<br /><br />Help u all!!!! Why wasn't Gene Simmons in it??? Ameriac's taste in entertainment is going down the toilet.",negative,0,1,1,0,1,0,0,0,0,0,0,0,0
"I can barely find the words to express how utterly utterly awful this film is. I was sold on the promise of action, with Segal and stealth aircraft, which normally make for an entertaining action movie. I can honestly say I'd rather gouge my eyes out with a cocktail stick than have to see this film again. The acting was so awful that it was almost funny. The story was insanely weak, with plot holes so cavernously wide you could fly an F117 through them. The script was so poor, if I found out that a 10 year old wrote it I shouldn't be in the least surprised. The direction and production is so amateur, I wouldn't even hire these people to shoot my worst enemies wedding video. Utter Utter drivel. Those responsible for making this movie have cheapened the art, and they should be ashamed of themselves. Steven Segal should never ever show his face in public again, I can't imagine what made him agree to star in this, the worst film I have seen in my entire life.",negative,1,1,0,0,1,0,0,0,0,0,0,0,0
"First off, I really loved Henry Fool, which puts me in a very small pool of movie goers. Parker Posey is one of best actresses on-screen today. But this film was a full-out travesty. Watching Hartley and the actors talk about the film in the extras - so full of pride, and making pointless analogies to Star Wars - was stomach-turning. This was hype on the producers part (HDNET) realized to the max. A true example of the Emperor and his new clothes. Mostly I feel that Hal has spoiled HENRY FOOL forever. I don't think I can ever see it again in it's pure, innocent light.<br /><br />Remember Hal, you can FOOL some of the people some of the time... etc. The director would be nowhere today if all he did was churn out meaningless garbage. Sadly, it's a pure example of the lesson taught in the film ADAPTATION. The story must be exciting and active, or its box-office hopes are dim indeed. Never mind a decent story. For the actors, it was like trying to act in a straitjacket.<br /><br />The score, I believe Hartley's, is tasteless. With drum hits walking all over dialog. There was one Apple Soundtrack loop I recognized that gave me a smile.<br /><br />When I saw the trailer, I thought, oh, they're just trying to grab a new audience. But it's really this ridiculous ride. I'd be happy to spoil this movie for you, but it's been done. It's rotten. The FOOL franchise is dead. Long live Henry Fool.",negative,1,1,0,0,1,0,0,0,0,0,0,0,0
"I caught this on the dish last night. I liked the movie. I traveled to Russia 3 different times (adopting our 2 kids). I can't put my finger on exactly why I liked this movie other than seeing ""bad"" turn ""good"" and ""good"" turn ""semi-bad"". I liked the look Ben Chaplin has through the whole movie. Like ""I can't belive this is happening to me"" whether it's good or bad it the same look (and it works). Great ending. 7/10. Rent it or catch it on the dish like I did.",positive,0,0,0,0,0,0,0,0,0,1,0,0,0
"This movie is not only poorly scripted and directed but is simply distasteful. A beautiful novel is terribly misrepresented in this film. Many changes have been made to the storyline, presumably to streamline the timeframe. But what results is simply confusing. The acting can't possibly overcome the script which removes the characters' motives for their behavior. Plus, the conversion to English does not work when everyone refers to the patriarch EsTEban as ESteban. Horrible. Please please please read the gorgeous novel, in Spanish if possible. DON'T SEE THIS FILM. It will ruin for you what could be a wonderful experience.",negative,1,1,0,1,0,0,0,0,0,0,0,0,0
"This movie was just as good as some of the other westerns made by Anthony Mann and James Stewart like Winchester '73 and The Naked Spur, and much better than Thunder Bay and Bend Of The River. This film starts out like a run of the mill western but gets more complex as it goes along. It starts out with Jimmy Stewart and Walter Brennan arriving in Seattle and Stewart is charged with murder. He is found innocent but is cattle is stolen by a corrupt judge. Stewart then agrees to lead something but i forget what it is but Stewart only cares about getting his cattle back. As the movie goes along it's like Stewart only cares about himself just like his character in the Naked Spur. It gets much better at the halfway point after they arrive in Alaska. This is one of Stewart's better westerns.",positive,0,0,0,0,0,0,0,0,1,0,0,0,0
"I'm not going to approach and critique the theories of RAW. I mean, this is a site about movies and whether the movie delivers or is well-made, and not a site debating philosophy.<br /><br />Having said that, this video really blows. It's one talking-head shot of RAW after another. Some of it is archival video, so you can see how he has aged over the years, and that's pretty cool. But, otherwise, the viewing experience is relentlessly monotonous.<br /><br />It's a strange comparison, but I kept thinking of the Sunday afternoon when I watched some of the Barbra Streisand star vehicle *Funny Lady* (another really bad movie). After a while, I was so OD'd on Barbra, I kept wishing there would be one scene that she wouldn't appear in: you know, a ""meanwhile, other characters in the movie were up to something else..."" moment. But it was all about Barbra. Well this video is RAW's *Funny Lady*. <br /><br />So, if your idea of a good time is to look at multiple takes and angles of the face of RAW while he prattles on with his theories, assembled in a lame structure that doesn't add any interest or insight, then be my guest. For me, I couldn't take it after 20 minutes.",negative,1,1,0,0,0,0,0,0,0,0,0,0,0
"A great film! Slow: YES.<br /><br />...but original, deeply atmospheric, dark and horrifying, perfectly SURREAL (feels like a nightmare).<br /><br />I'd compare it to David Lynch (Eraserhead, Inland Empire, Blue Velvet) style maybe with mixed with a little bit of Barton Fink and Naked Lunch (Insects!). Also a bit of Jodorowsky (Fando y Lis)....<br /><br />Add some Night on Earth, Angel Heart and a bit of Begotten, Pi, (would it be wrong to mention Tetsuo?) Jacob's Ladder, Barker's The Forbidden and Salome - that should form together at least the concept of a dark night... NUIT NOIRE.<br /><br />If you're out for avantegardistic and/or surrealistic cinema (like I am) you're gonna like this one. If you're expecting anything else like a movie full of action with some average plot - try your luck with something else.<br /><br />Final words: The plot is very, very strange and unusual and that's probably the #1 reason why most people who don't appreciate this film hate it.",positive,0,0,0,0,0,0,0,1,1,0,0,0,1
"As the Godfather saga was the view of the mafia from the executive suite, this series is a complex tale of the mafia from the working man's point of view. If you've never watched this show, you're in for an extended treat. Yes, there is violence and nudity, but it is never gratuitous and is needed to contrast Tony Soprano, the thinking man's gangster, with the reality of the life he has been born to and, quite frankly, would not ever have left even knowing how so many of his associates have ended up. Tony Soprano can discuss Sun Tzu with his therapist, then beat a man to death with a frying pan in a fit of rage, and while dismembering and disposing of the body with his nephew, take a break, sit down and watch TV while eating peanut butter out of the jar, and give that nephew advice on his upcoming marriage like they had just finished a Sunday afternoon of viewing NFL football. Even Carmella, his wife, when given a chance for a way out, finds that she really prefers life with Tony and the perks that go with it and looking the other way at his indiscretions versus life on her own. If you followed the whole thing, you know how it ends. If you didn't, trust me you've never seen a TV show end like this.",positive,0,0,0,0,0,0,0,0,1,1,0,0,1
"Aside from a few titles and the new Sherlock Holmes movie, I think I've watched every movie Guy Ritchie has directed. Twice. Needless to say, I'm a big fan and Revolver is one of the highlighted reasons why. This movie is a very different approach from Ritchie, when you look at it comparatively with Lock, Stock... and Snatch. Revolver sets us up for a psychological thriller of sorts as a gambling con finds himself at the mercy of a set of foes he didn't expect and a guided walk for redemption that he didn't know he needed. Along with seeing Andr茅 Benjamin of OutKast fame strut his acting ability, other standout acts are Ray Liotta playing the maniacal Mr. D/Macha and Mark Strong playing Sorter, the hit-man.<br /><br />After being sent to prison by a tyrannous casino owner, Macha, Jake uses his time in solitary to finesse a plot to humiliate Macha and force his hand in compensating him for the seven years he spent. When he wins a card game and amasses a decent sum from Macha, Jake finds himself on the brink of death as he collapses and is diagnosed with an incurable disease that's left him with three days to live. A team of loan sharks, however, have an answer for him and a ticket to life- only if he gives them all the money he has and relents to working for them, all in a ploy to both take Macha down and show Jake how dangerous he has made himself to himself. Along with having the air of death loom, and a pair of loan sharks having a field day with his money, Jake also has to deal with having a hit put out on him, which introduces Sorter - a hit-man under Macha's employ. The depth with the story comes when Jake realizes that some co- convicts he spent time with in solitary may very-well be the loan shark team out to take him for all he has by crafting all of the unfortunate events that Jake seems to find his way into. When faced with this reality though, Zack (Vincent Pastore) and Avi show Jake just how twisted he has become from being in solitary, having only the company of his mind and his ego then makes it so that their actual existence is elusive even to Jake. The movie unravels to a humbling process for both Jake and Macha as they both come to grips with their inner demons.<br /><br />The style of the movie is top-notch as you get the gritty feel of the crime world represented and the characters it includes. Although a lot of nods at Ritchie's previous films are here it still has a presence of its own from the dialogue, the sets and the experimental take on the gangster genre. It's also a great trip on humility and recognizing when you can easily let your ego or a preset notion mask you ability to accomplish what you want or overcome what you should. The characters are well crafted in this movie with all sides being fleshed out and, true to Ritchie fashion, they're all tied in by some underhandedness that throws a wrench in everyone's affairs. I could and would like to go on about this film and its unique nuances but I don't want to take too much away from it if you haven't seen it yet.<br /><br />It may take a few sittings to get through all the intricate layers but it's a great movie and it should be seen. If you're lucky and you haven't seen the watered-down US release, see if you can get the original UK version as it will make for a great discussion piece among friends as you try to puzzle in your take. I saw it with my crew around early-2006 and we're still talking about it with little things we've picked up on today. It has garnered its cult status, and it's well- deserved as the film where Ritchie stepped out the box and broke his norm a bit.<br /><br />Standout Line: ""Fear or revere me, but please, think I'm special. We share an addiction. We're approval junkies.""",positive,0,0,0,0,0,0,0,0,1,0,0,0,1
"Wow! So much fun! Probably a bit much for normal American kids, and really it's a stretch to call this a kid's film, this movie reminded me a quite a bit of Time Bandits - very Terry Gilliam all the way through. While the overall narrative is pretty much straight forward, Miike still throws in A LOT of surreal and Bunuel-esquire moments. The whole first act violently juxtaposes from scene to scene the normal family life of the main kid/hero, with the spirit world and the evil than is ensuing therein. And while the ending does have a bit of an ambiguous aspect that are common of Miike's work, the layers of meaning and metaphor, particularly the anti-war / anti-revenge message of human folly, is pretty damn poignant. As manic and imaginatively fun as other great Miike films, only instead of over the top torture and gore, he gives us an endless amount of monsters and yokai from Japanese folk-lore creatively conceived via CG and puppetry wrapped into an imaginative multi-faceted adventure. F'n rad, and one of Miike's best!",positive,0,0,0,0,0,0,0,0,0,1,1,0,1
